"occur_date","occur_time","Type","x","y","hour"
2014-12-16,"13:00:00","BURGLARY-RESIDENCE",-84.43509,33.76786,13
2014-12-16,"12:00:00","LARCENY-FROM VEHICLE",-84.41101,33.76451,12
2014-12-16,"4:50:00","LARCENY-NON VEHICLE",-84.46421,33.70236,4
2014-12-13,"13:00:00","LARCENY-NON VEHICLE",-84.45274,33.82065,13
2014-12-16,"12:00:00","LARCENY-FROM VEHICLE",-84.36685,33.65189,12
2014-12-16,"13:00:00","BURGLARY-RESIDENCE",-84.44481,33.74369,13
2014-12-16,"9:20:00","AUTO THEFT",-84.38867,33.77763,9
2014-12-16,"0:00:00","LARCENY-NON VEHICLE",-84.4283,33.76797,0
2014-12-16,"18:00:00","LARCENY-NON VEHICLE",-84.37449,33.69534,18
2014-12-12,"17:00:00","LARCENY-FROM VEHICLE",-84.37089,33.84743,17
2014-12-13,"12:15:00","LARCENY-FROM VEHICLE",-84.36599,33.76094,12
2014-12-16,"11:00:00","LARCENY-FROM VEHICLE",-84.36278,33.85302,11
2014-12-16,"8:00:00","BURGLARY-RESIDENCE",-84.4233,33.80672,8
2014-12-16,"14:25:00","AGG ASSAULT",-84.41404,33.71947,14
2014-12-13,"14:00:00","BURGLARY-RESIDENCE",-84.45718,33.77995,14
2014-12-16,"14:30:00","LARCENY-FROM VEHICLE",-84.38211,33.84898,14
2014-10-20,"12:00:00","LARCENY-FROM VEHICLE",-84.38308,33.79061,12
2014-12-16,"14:30:00","LARCENY-NON VEHICLE",-84.4026,33.7404,14
2014-12-14,"14:46:00","ROBBERY-COMMERCIAL",-84.5076,33.76208,14
2014-12-16,"18:00:00","LARCENY-FROM VEHICLE",-84.43455,33.75475,18
2014-12-16,"12:00:00","AUTO THEFT",-84.38507,33.67268,12
2014-12-16,"6:00:00","LARCENY-FROM VEHICLE",-84.38491,33.77224,6
2014-12-16,"9:00:00","BURGLARY-RESIDENCE",-84.43584,33.71596,9
2014-12-15,"13:00:00","LARCENY-FROM VEHICLE",-84.39098,33.7514,13
2014-12-14,"10:00:00","BURGLARY-RESIDENCE",-84.41067,33.71141,10
2014-12-04,"4:00:00","AGG ASSAULT",-84.35822,33.84221,4
2014-12-16,"16:00:00","BURGLARY-NONRES",-84.45734,33.72557,16
2014-12-16,"16:00:00","LARCENY-FROM VEHICLE",-84.39323,33.72299,16
2014-12-16,"8:30:00","LARCENY-NON VEHICLE",-84.40731,33.77451,8
2014-12-16,"12:00:00","LARCENY-FROM VEHICLE",-84.39083,33.81296,12
2014-12-13,"9:00:00","AUTO THEFT",-84.37574,33.7548,9
2014-12-15,"7:00:00","BURGLARY-RESIDENCE",-84.52749,33.74297,7
2014-12-15,"13:00:00","BURGLARY-RESIDENCE",-84.35841,33.82661,13
2014-12-15,"23:00:00","BURGLARY-RESIDENCE",-84.37208,33.69601,23
2014-11-29,"15:30:00","ROBBERY-RESIDENCE",-84.41,33.76425,15
2014-12-11,"18:00:00","AUTO THEFT",-84.39888,33.75223,18
2014-12-16,"14:00:00","LARCENY-FROM VEHICLE",-84.4425,33.74788,14
2014-12-16,"11:00:00","BURGLARY-RESIDENCE",-84.43377,33.77141,11
2014-12-16,"14:00:00","BURGLARY-RESIDENCE",-84.50822,33.75763,14
2014-12-15,"23:00:00","LARCENY-FROM VEHICLE",-84.41206,33.78406,23
2014-12-15,"17:00:00","BURGLARY-RESIDENCE",-84.3805,33.71613,17
2014-12-16,"19:00:00","LARCENY-NON VEHICLE",-84.3829,33.76757,19
2014-12-16,"17:05:00","BURGLARY-RESIDENCE",-84.40237,33.73118,17
2014-12-14,"9:00:00","LARCENY-FROM VEHICLE",-84.39098,33.7514,9
2014-12-15,"10:40:00","LARCENY-FROM VEHICLE",-84.39098,33.7514,10
2014-12-16,"8:00:00","BURGLARY-RESIDENCE",-84.41798,33.73402,8
2014-12-15,"10:30:00","LARCENY-FROM VEHICLE",-84.3853,33.75721,10
2014-12-16,"17:00:00","LARCENY-NON VEHICLE",-84.35527,33.71683,17
2014-12-15,"8:00:00","LARCENY-FROM VEHICLE",-84.29686,33.7469,8
2014-12-16,"13:30:00","LARCENY-FROM VEHICLE",-84.36212,33.84676,13
2014-12-15,"12:00:00","BURGLARY-RESIDENCE",-84.48782,33.70649,12
2014-12-15,"18:00:00","AGG ASSAULT",-84.39835,33.71127,18
2014-12-16,"8:10:00","BURGLARY-RESIDENCE",-84.35933,33.76234,8
2014-12-16,"18:30:00","LARCENY-NON VEHICLE",-84.41278,33.80388,18
2014-12-15,"18:30:00","LARCENY-NON VEHICLE",-84.36212,33.84676,18
2014-12-16,"18:40:00","ROBBERY-PEDESTRIAN",-84.35949,33.70809,18
2014-12-15,"18:45:00","LARCENY-FROM VEHICLE",-84.51142,33.69284,18
2014-12-16,"11:45:00","LARCENY-NON VEHICLE",-84.43213,33.85015,11
2014-12-16,"8:00:00","BURGLARY-RESIDENCE",-84.45334,33.78209,8
2014-12-16,"7:00:00","BURGLARY-RESIDENCE",-84.43509,33.76786,7
2014-12-15,"18:30:00","ROBBERY-PEDESTRIAN",-84.39015,33.71295,18
2014-12-16,"19:40:00","LARCENY-NON VEHICLE",-84.38815,33.72613,19
2014-12-15,"17:06:00","AUTO THEFT",-84.40817,33.70228,17
2014-12-16,"18:00:00","BURGLARY-RESIDENCE",-84.4827,33.70942,18
2014-12-16,"20:05:00","LARCENY-NON VEHICLE",-84.38884,33.77124,20
2014-12-16,"11:00:00","BURGLARY-RESIDENCE",-84.4242,33.81457,11
2014-12-15,"6:50:00","BURGLARY-RESIDENCE",-84.33783,33.7337,6
2014-12-10,"20:30:00","LARCENY-FROM VEHICLE",-84.36772,33.82652,20
2014-12-15,"20:40:00","BURGLARY-RESIDENCE",-84.36056,33.71241,20
2014-08-30,"22:00:00","LARCENY-NON VEHICLE",-84.35486,33.78252,22
2014-12-15,"16:30:00","BURGLARY-RESIDENCE",-84.3425,33.73829,16
2014-12-15,"18:45:00","ROBBERY-RESIDENCE",-84.42459,33.74988,18
2014-12-15,"15:00:00","BURGLARY-RESIDENCE",-84.43221,33.75912,15
2014-12-15,"21:00:00","ROBBERY-PEDESTRIAN",-84.43513,33.76968,21
2014-12-15,"19:05:00","LARCENY-FROM VEHICLE",-84.37662,33.83531,19
2014-12-15,"21:25:00","LARCENY-FROM VEHICLE",-84.39167,33.75814,21
2014-12-15,"8:00:00","BURGLARY-RESIDENCE",-84.35041,33.81792,8
2014-12-15,"19:30:00","LARCENY-FROM VEHICLE",-84.37409,33.84413,19
2014-12-15,"20:12:00","LARCENY-FROM VEHICLE",-84.38776,33.77543,20
2014-12-15,"22:08:00","LARCENY-NON VEHICLE",-84.34813,33.75605,22
2014-12-14,"22:45:00","BURGLARY-RESIDENCE",-84.36114,33.75646,22
2014-12-15,"22:00:00","LARCENY-NON VEHICLE",-84.41032,33.77021,22
2014-12-15,"22:30:00","ROBBERY-PEDESTRIAN",-84.4048,33.77012,22
2014-12-15,"23:07:00","LARCENY-NON VEHICLE",-84.44524,33.72342,23
2014-12-15,"1:00:00","LARCENY-FROM VEHICLE",-84.49013,33.78652,1
2014-12-15,"20:00:00","LARCENY-FROM VEHICLE",-84.38576,33.77863,20
2014-12-15,"0:10:00","AGG ASSAULT",-84.37,33.66954,0
2014-12-15,"0:23:00","ROBBERY-PEDESTRIAN",-84.3499,33.70879,0
2014-12-15,"1:17:00","LARCENY-FROM VEHICLE",-84.39031,33.75596,1
2014-12-15,"13:45:00","AUTO THEFT",-84.38791,33.78699,13
2014-12-15,"21:00:00","LARCENY-FROM VEHICLE",-84.37278,33.77118,21
2014-12-15,"22:00:00","LARCENY-NON VEHICLE",-84.40182,33.74747,22
2014-12-15,"23:15:00","LARCENY-FROM VEHICLE",-84.37551,33.81225,23
2014-12-15,"18:30:00","LARCENY-FROM VEHICLE",-84.36875,33.78858,18
2014-12-15,"1:30:00","ROBBERY-PEDESTRIAN",-84.40639,33.74629,1
2014-12-15,"5:00:00","BURGLARY-NONRES",-84.40691,33.77522,5
2014-12-15,"4:30:00","ROBBERY-PEDESTRIAN",-84.41732,33.71677,4
2014-12-15,"22:00:00","AUTO THEFT",-84.3708,33.67935,22
2014-12-13,"20:00:00","LARCENY-FROM VEHICLE",-84.39361,33.80991,20
2014-12-14,"6:45:00","AUTO THEFT",-84.50654,33.68643,6
2014-12-15,"6:50:00","AUTO THEFT",-84.3707,33.75318,6
2014-12-14,"17:00:00","AUTO THEFT",-84.36242,33.76685,17
2014-12-13,"7:30:00","LARCENY-FROM VEHICLE",-84.41751,33.7398,7
2014-12-15,"7:00:00","LARCENY-FROM VEHICLE",-84.373,33.78186,7
2014-12-14,"23:00:00","AUTO THEFT",-84.40774,33.79215,23
2014-12-15,"20:30:00","AUTO THEFT",-84.45746,33.70103,20
2014-12-15,"8:45:00","AUTO THEFT",-84.50187,33.70778,8
2014-12-15,"22:00:00","LARCENY-FROM VEHICLE",-84.44958,33.8209,22
2014-12-15,"17:00:00","LARCENY-NON VEHICLE",-84.42207,33.78868,17
2014-12-15,"16:00:00","BURGLARY-RESIDENCE",-84.46938,33.78881,16
2014-12-15,"9:29:00","LARCENY-NON VEHICLE",-84.47042,33.75242,9
2014-12-12,"9:25:00","BURGLARY-RESIDENCE",-84.52934,33.70855,9
2014-12-15,"2:35:00","LARCENY-FROM VEHICLE",-84.38137,33.77778,2
2014-12-15,"14:30:00","AGG ASSAULT",-84.39817,33.70944,14
2014-12-15,"10:00:00","ROBBERY-PEDESTRIAN",-84.46574,33.7005,10
2014-12-15,"19:00:00","LARCENY-FROM VEHICLE",-84.52146,33.71909,19
2014-12-15,"21:30:00","AUTO THEFT",-84.42557,33.78978,21
2014-12-13,"3:30:00","LARCENY-FROM VEHICLE",-84.38354,33.76067,3
2014-11-20,"17:00:00","LARCENY-NON VEHICLE",-84.45692,33.73295,17
2014-12-15,"11:00:00","ROBBERY-PEDESTRIAN",-84.41786,33.74569,11
2014-11-15,"19:00:00","LARCENY-FROM VEHICLE",-84.34329,33.73341,19
2014-12-13,"18:45:00","AUTO THEFT",-84.39604,33.70588,18
2014-12-15,"8:30:00","BURGLARY-RESIDENCE",-84.35029,33.73919,8
2014-12-15,"5:30:00","BURGLARY-RESIDENCE",-84.37886,33.72566,5
2014-12-15,"10:00:00","BURGLARY-RESIDENCE",-84.39576,33.69248,10
2014-12-15,"11:10:00","LARCENY-NON VEHICLE",-84.44744,33.73907,11
2014-12-15,"16:00:00","BURGLARY-NONRES",-84.3598,33.70836,16
2014-12-15,"11:45:00","BURGLARY-RESIDENCE",-84.535,33.69499,11
2014-12-12,"12:00:00","LARCENY-FROM VEHICLE",-84.41819,33.76692,12
2014-12-15,"18:30:00","LARCENY-NON VEHICLE",-84.40533,33.76005,18
2014-12-13,"3:00:00","LARCENY-FROM VEHICLE",-84.40259,33.78341,3
2014-12-11,"12:10:00","LARCENY-NON VEHICLE",-84.39201,33.7532,12
2014-12-15,"8:00:00","BURGLARY-RESIDENCE",-84.50967,33.65994,8
2014-12-15,"15:00:00","LARCENY-FROM VEHICLE",-84.35705,33.82632,15
2014-12-15,"12:45:00","BURGLARY-NONRES",-84.33202,33.7477,12
2014-12-15,"12:00:00","AUTO THEFT",-84.40528,33.75569,12
2014-12-14,"9:00:00","LARCENY-FROM VEHICLE",-84.389,33.76332,9
2014-12-15,"8:00:00","BURGLARY-RESIDENCE",-84.42284,33.72518,8
2014-12-13,"12:30:00","LARCENY-FROM VEHICLE",-84.37318,33.7466,12
2014-12-14,"13:45:00","BURGLARY-RESIDENCE",-84.39052,33.71348,13
2014-12-12,"9:30:00","LARCENY-NON VEHICLE",-84.50386,33.73364,9
2014-12-15,"14:30:00","LARCENY-FROM VEHICLE",-84.38236,33.78444,14
2014-12-15,"22:00:00","LARCENY-FROM VEHICLE",-84.40501,33.73211,22
2014-12-14,"11:30:00","LARCENY-NON VEHICLE",-84.42109,33.75382,11
2014-11-26,"2:30:00","AUTO THEFT",-84.40221,33.73365,2
2014-12-14,"5:45:00","BURGLARY-RESIDENCE",-84.31454,33.75395,5
2014-12-15,"13:00:00","LARCENY-NON VEHICLE",-84.37261,33.69605,13
2014-12-15,"7:11:00","AUTO THEFT",-84.44381,33.77192,7
2014-12-15,"8:00:00","LARCENY-NON VEHICLE",-84.40639,33.83247,8
2014-12-14,"15:28:00","LARCENY-NON VEHICLE",-84.43407,33.73856,15
2014-12-13,"15:00:00","LARCENY-FROM VEHICLE",-84.39066,33.76117,15
2014-12-10,"15:24:00","LARCENY-NON VEHICLE",-84.34813,33.75605,15
2014-12-15,"11:00:00","BURGLARY-RESIDENCE",-84.38372,33.74445,11
2014-12-15,"13:30:00","LARCENY-FROM VEHICLE",-84.3529,33.7775,13
2014-12-15,"12:00:00","LARCENY-FROM VEHICLE",-84.3251,33.7495,12
2014-12-15,"22:00:00","ROBBERY-PEDESTRIAN",-84.3637,33.77675,22
2014-12-10,"15:50:00","LARCENY-NON VEHICLE",-84.36212,33.84676,15
2014-12-15,"8:00:00","LARCENY-FROM VEHICLE",-84.39303,33.75179,8
2014-12-14,"15:30:00","ROBBERY-PEDESTRIAN",-84.39901,33.69796,15
2014-12-13,"10:30:00","LARCENY-NON VEHICLE",-84.37549,33.77801,10
2014-12-12,"16:10:00","LARCENY-NON VEHICLE",-84.36278,33.85302,16
2014-12-14,"16:55:00","ROBBERY-PEDESTRIAN",-84.34334,33.75229,16
2014-12-15,"11:00:00","BURGLARY-RESIDENCE",-84.38932,33.73216,11
2014-12-12,"7:50:00","BURGLARY-RESIDENCE",-84.46568,33.70084,7
2014-12-14,"17:00:00","LARCENY-NON VEHICLE",-84.48742,33.68841,17
2014-12-12,"16:00:00","LARCENY-FROM VEHICLE",-84.48373,33.76315,16
2014-12-10,"17:30:00","LARCENY-FROM VEHICLE",-84.43726,33.72858,17
2014-12-12,"18:15:00","LARCENY-NON VEHICLE",-84.36328,33.82403,18
2014-12-14,"18:00:00","LARCENY-FROM VEHICLE",-84.45808,33.83698,18
2014-12-15,"9:45:00","LARCENY-NON VEHICLE",-84.49078,33.75517,9
2014-12-12,"9:15:00","BURGLARY-RESIDENCE",-84.36021,33.71547,9
2014-12-15,"18:30:00","AUTO THEFT",-84.48597,33.69655,18
2014-12-11,"18:41:00","LARCENY-NON VEHICLE",-84.41278,33.80388,18
2014-12-15,"18:52:00","LARCENY-NON VEHICLE",-84.34915,33.76686,18
2014-12-15,"6:15:00","BURGLARY-RESIDENCE",-84.37484,33.81836,6
2014-12-14,"18:57:00","ROBBERY-PEDESTRIAN",-84.40481,33.75194,18
2014-12-15,"7:00:00","BURGLARY-RESIDENCE",-84.38004,33.68845,7
2014-12-14,"17:50:00","ROBBERY-RESIDENCE",-84.39469,33.76071,17
2014-12-14,"16:30:00","LARCENY-NON VEHICLE",-84.41634,33.75036,16
2014-12-14,"13:00:00","BURGLARY-RESIDENCE",-84.36151,33.68717,13
2014-12-14,"19:15:00","LARCENY-NON VEHICLE",-84.39376,33.73656,19
2014-12-14,"20:00:00","BURGLARY-RESIDENCE",-84.37986,33.7264,20
2014-12-14,"18:55:00","LARCENY-FROM VEHICLE",-84.32156,33.75161,18
2014-12-14,"14:20:00","BURGLARY-RESIDENCE",-84.3583,33.71555,14
2014-12-14,"18:30:00","LARCENY-FROM VEHICLE",-84.37409,33.84413,18
2014-12-14,"18:25:00","BURGLARY-RESIDENCE",-84.35478,33.73627,18
2014-12-14,"19:50:00","ROBBERY-PEDESTRIAN",-84.41818,33.71013,19
2014-12-14,"20:00:00","ROBBERY-PEDESTRIAN",-84.40296,33.67803,20
2014-12-14,"20:00:00","BURGLARY-RESIDENCE",-84.40618,33.7839,20
2014-12-14,"18:02:00","LARCENY-NON VEHICLE",-84.41455,33.80479,18
2014-12-14,"20:00:00","LARCENY-NON VEHICLE",-84.40902,33.68274,20
2014-12-14,"0:30:00","AUTO THEFT",-84.46782,33.77491,0
2014-12-14,"19:00:00","LARCENY-FROM VEHICLE",-84.43536,33.7682,19
2014-12-14,"18:15:00","LARCENY-FROM VEHICLE",-84.36212,33.84676,18
2014-12-14,"21:00:00","AGG ASSAULT",-84.44531,33.7437,21
2014-12-14,"9:00:00","LARCENY-NON VEHICLE",-84.40681,33.75479,9
2014-12-14,"20:00:00","LARCENY-FROM VEHICLE",-84.36492,33.76142,20
2014-12-14,"21:55:00","BURGLARY-RESIDENCE",-84.3563,33.8278,21
2014-12-12,"20:00:00","AUTO THEFT",-84.51112,33.69085,20
2014-12-14,"22:00:00","LARCENY-FROM VEHICLE",-84.41116,33.77914,22
2014-12-14,"20:00:00","BURGLARY-RESIDENCE",-84.51961,33.6645,20
2014-12-14,"23:00:00","ROBBERY-PEDESTRIAN",-84.40216,33.79044,23
2014-12-14,"22:50:00","ROBBERY-RESIDENCE",-84.39417,33.67266,22
2014-12-14,"23:20:00","LARCENY-NON VEHICLE",-84.34225,33.75498,23
2014-12-14,"18:30:00","LARCENY-NON VEHICLE",-84.36662,33.67178,18
2014-12-14,"19:45:00","LARCENY-FROM VEHICLE",-84.38311,33.84251,19
2014-12-12,"23:30:00","LARCENY-FROM VEHICLE",-84.40896,33.80406,23
2014-12-14,"12:00:00","LARCENY-FROM VEHICLE",-84.37857,33.77248,12
2014-12-13,"21:00:00","LARCENY-FROM VEHICLE",-84.38731,33.77633,21
2014-12-14,"0:50:00","LARCENY-FROM VEHICLE",-84.52015,33.75635,0
2014-12-13,"1:54:00","BURGLARY-NONRES",-84.37116,33.81987,1
2014-12-14,"5:15:00","BURGLARY-NONRES",-84.34932,33.82641,5
2014-12-13,"5:58:00","LARCENY-NON VEHICLE",-84.51081,33.76494,5
2014-12-14,"21:30:00","LARCENY-FROM VEHICLE",-84.36936,33.87504,21
2014-12-14,"22:00:00","LARCENY-NON VEHICLE",-84.43775,33.81405,22
2014-12-14,"14:00:00","BURGLARY-NONRES",-84.41124,33.69695,14
2014-12-14,"2:00:00","LARCENY-NON VEHICLE",-84.42595,33.70156,2
2014-12-13,"19:00:00","LARCENY-FROM VEHICLE",-84.49371,33.68066,19
2014-12-13,"7:50:00","AGG ASSAULT",-84.49751,33.746,7
2014-12-13,"0:01:00","LARCENY-FROM VEHICLE",-84.37999,33.86963,0
2014-12-14,"9:00:00","LARCENY-FROM VEHICLE",-84.39583,33.81,9
2014-12-14,"8:00:00","BURGLARY-RESIDENCE",-84.36333,33.71346,8
2014-12-13,"17:30:00","LARCENY-NON VEHICLE",-84.40164,33.82225,17
2014-12-14,"8:20:00","LARCENY-NON VEHICLE",-84.41685,33.74057,8
2014-12-14,"23:00:00","BURGLARY-RESIDENCE",-84.39588,33.71538,23
2014-12-14,"8:20:00","LARCENY-NON VEHICLE",-84.50804,33.68995,8
2014-12-12,"8:50:00","BURGLARY-RESIDENCE",-84.47795,33.73622,8
2014-12-14,"7:30:00","AUTO THEFT",-84.39315,33.76624,7
2014-12-13,"9:30:00","LARCENY-NON VEHICLE",-84.46122,33.81799,9
2014-12-14,"21:00:00","LARCENY-NON VEHICLE",-84.43837,33.75955,21
2014-12-13,"7:00:00","BURGLARY-RESIDENCE",-84.33135,33.73074,7
2014-12-14,"0:00:00","LARCENY-FROM VEHICLE",-84.35901,33.74745,0
2014-12-14,"9:38:00","LARCENY-NON VEHICLE",-84.39322,33.72327,9
2014-12-13,"0:01:00","BURGLARY-RESIDENCE",-84.4118,33.82291,0
2014-12-14,"11:00:00","LARCENY-NON VEHICLE",-84.42366,33.72625,11
2014-12-13,"18:00:00","AUTO THEFT",-84.37436,33.65466,18
2014-12-14,"10:10:00","LARCENY-NON VEHICLE",-84.38589,33.76289,10
2014-12-13,"10:00:00","BURGLARY-RESIDENCE",-84.5089,33.75479,10
2014-12-14,"2:00:00","LARCENY-FROM VEHICLE",-84.40791,33.80121,2
2014-12-14,"9:45:00","LARCENY-NON VEHICLE",-84.41766,33.74628,9
2014-12-06,"7:00:00","LARCENY-NON VEHICLE",-84.46635,33.80063,7
2014-12-13,"10:42:00","LARCENY-FROM VEHICLE",-84.42917,33.84795,10
2014-12-14,"10:00:00","LARCENY-NON VEHICLE",-84.4248,33.75677,10
2014-12-14,"10:49:00","AGG ASSAULT",-84.49407,33.78888,10
2014-12-13,"9:00:00","LARCENY-FROM VEHICLE",-84.50966,33.76078,9
2014-12-14,"8:30:00","LARCENY-NON VEHICLE",-84.4682,33.76115,8
2014-12-14,"1:00:00","AUTO THEFT",-84.40419,33.74092,1
2014-12-14,"10:53:00","ROBBERY-RESIDENCE",-84.40061,33.75274,10
2014-12-14,"8:00:00","LARCENY-NON VEHICLE",-84.47815,33.77743,8
2014-12-13,"11:10:00","LARCENY-FROM VEHICLE",-84.42985,33.8481,11
2014-12-14,"22:00:00","BURGLARY-NONRES",-84.40179,33.73247,22
2014-12-14,"11:00:00","LARCENY-NON VEHICLE",-84.36212,33.84676,11
2014-12-13,"2:00:00","BURGLARY-RESIDENCE",-84.38041,33.78096,2
2014-12-13,"21:00:00","AUTO THEFT",-84.49354,33.76692,21
2014-12-14,"11:15:00","LARCENY-NON VEHICLE",-84.38917,33.78151,11
2014-12-13,"9:00:00","LARCENY-FROM VEHICLE",-84.38416,33.76221,9
2014-12-13,"8:30:00","BURGLARY-RESIDENCE",-84.38223,33.8762,8
2014-12-13,"14:30:00","LARCENY-NON VEHICLE",-84.37707,33.83711,14
2014-12-13,"6:00:00","AUTO THEFT",-84.38468,33.73889,6
2014-12-13,"12:00:00","LARCENY-FROM VEHICLE",-84.39024,33.75199,12
2014-12-13,"11:30:00","BURGLARY-RESIDENCE",-84.4146,33.79884,11
2014-12-13,"7:30:00","BURGLARY-RESIDENCE",-84.35713,33.733,7
2014-12-13,"15:50:00","AUTO THEFT",-84.38714,33.76293,15
2014-12-13,"8:30:00","BURGLARY-RESIDENCE",-84.45225,33.73351,8
2014-12-13,"11:30:00","LARCENY-NON VEHICLE",-84.39123,33.75672,11
2014-12-13,"12:00:00","LARCENY-FROM VEHICLE",-84.50931,33.65757,12
2014-12-13,"12:00:00","LARCENY-FROM VEHICLE",-84.44368,33.76012,12
2014-12-13,"18:00:00","LARCENY-NON VEHICLE",-84.35767,33.72522,18
2014-12-13,"10:00:00","BURGLARY-RESIDENCE",-84.43413,33.73533,10
2014-12-13,"6:00:00","BURGLARY-RESIDENCE",-84.41383,33.71516,6
2014-12-13,"23:00:00","AUTO THEFT",-84.40757,33.73944,23
2014-12-13,"13:00:00","LARCENY-FROM VEHICLE",-84.36504,33.77296,13
2014-12-13,"14:21:00","LARCENY-NON VEHICLE",-84.39995,33.87377,14
2014-12-13,"9:30:00","LARCENY-NON VEHICLE",-84.39995,33.87377,9
2014-12-13,"11:00:00","LARCENY-NON VEHICLE",-84.39995,33.87377,11
2014-12-13,"13:45:00","LARCENY-FROM VEHICLE",-84.38306,33.74988,13
2014-12-13,"16:00:00","BURGLARY-RESIDENCE",-84.47616,33.70146,16
2014-12-13,"12:00:00","LARCENY-NON VEHICLE",-84.41408,33.75823,12
2014-12-13,"10:45:00","BURGLARY-RESIDENCE",-84.413,33.73042,10
2014-12-13,"23:30:00","BURGLARY-NONRES",-84.41738,33.74057,23
2014-12-13,"15:00:00","BURGLARY-RESIDENCE",-84.35092,33.71286,15
2014-12-13,"15:00:00","LARCENY-NON VEHICLE",-84.36561,33.77469,15
2014-12-13,"15:00:00","LARCENY-NON VEHICLE",-84.39415,33.74747,15
2014-12-13,"15:00:00","LARCENY-NON VEHICLE",-84.38964,33.75194,15
2014-12-13,"8:50:00","LARCENY-FROM VEHICLE",-84.35347,33.69132,8
2014-11-22,"14:30:00","LARCENY-NON VEHICLE",-84.41278,33.80388,14
2014-12-13,"14:00:00","AGG ASSAULT",-84.37406,33.76272,14
2014-12-13,"12:00:00","BURGLARY-NONRES",-84.3713,33.81007,12
2014-12-13,"16:15:00","LARCENY-NON VEHICLE",-84.41838,33.73646,16
2014-12-13,"16:00:00","LARCENY-NON VEHICLE",-84.40329,33.72957,16
2014-12-13,"12:00:00","BURGLARY-RESIDENCE",-84.3779,33.72192,12
2014-12-13,"12:00:00","AGG ASSAULT",-84.45046,33.72295,12
2014-12-13,"12:00:00","LARCENY-NON VEHICLE",-84.52267,33.69123,12
2014-12-12,"14:00:00","BURGLARY-RESIDENCE",-84.3885,33.71283,14
2014-12-13,"19:00:00","AUTO THEFT",-84.38771,33.7466,19
2014-12-13,"8:00:00","BURGLARY-RESIDENCE",-84.47667,33.72547,8
2014-12-13,"18:06:00","LARCENY-FROM VEHICLE",-84.38517,33.79068,18
2014-12-13,"18:00:00","LARCENY-NON VEHICLE",-84.39573,33.68012,18
2014-12-13,"8:00:00","BURGLARY-RESIDENCE",-84.50615,33.67797,8
2014-12-13,"22:30:00","AUTO THEFT",-84.41244,33.78183,22
2014-12-13,"15:00:00","BURGLARY-NONRES",-84.38544,33.711,15
2014-12-12,"9:00:00","LARCENY-NON VEHICLE",-84.41311,33.72066,9
2014-12-13,"16:30:00","BURGLARY-RESIDENCE",-84.34277,33.73424,16
2014-12-13,"18:00:00","LARCENY-FROM VEHICLE",-84.36278,33.85302,18
2014-12-13,"9:30:00","LARCENY-FROM VEHICLE",-84.3889,33.75873,9
2014-12-13,"18:50:00","LARCENY-FROM VEHICLE",-84.35014,33.71478,18
2014-12-13,"12:00:00","BURGLARY-RESIDENCE",-84.37788,33.74988,12
2014-12-13,"6:00:00","BURGLARY-NONRES",-84.48022,33.80056,6
2014-11-25,"19:00:00","LARCENY-NON VEHICLE",-84.45638,33.78164,19
2014-12-12,"18:00:00","LARCENY-FROM VEHICLE",-84.35433,33.78238,18
2014-12-13,"18:00:00","LARCENY-FROM VEHICLE",-84.35274,33.78328,18
2014-12-13,"8:00:00","BURGLARY-RESIDENCE",-84.47197,33.79906,8
2014-12-13,"14:30:00","LARCENY-FROM VEHICLE",-84.39043,33.75369,14
2014-12-13,"20:35:00","ROBBERY-COMMERCIAL",-84.39451,33.68072,20
2014-12-12,"19:42:00","LARCENY-FROM VEHICLE",-84.36782,33.75012,19
2014-12-04,"17:30:00","LARCENY-FROM VEHICLE",-84.49595,33.74956,17
2014-12-13,"18:20:00","BURGLARY-RESIDENCE",-84.39934,33.69548,18
2014-12-13,"20:40:00","ROBBERY-PEDESTRIAN",-84.37707,33.75001,20
2014-12-13,"20:30:00","LARCENY-NON VEHICLE",-84.41278,33.80388,20
2014-12-11,"20:25:00","LARCENY-FROM VEHICLE",-84.38095,33.78113,20
2014-12-13,"19:00:00","LARCENY-FROM VEHICLE",-84.37385,33.84712,19
2014-12-13,"21:10:00","ROBBERY-PEDESTRIAN",-84.46631,33.7011,21
2014-12-13,"12:00:00","BURGLARY-RESIDENCE",-84.38395,33.74068,12
2014-12-13,"18:00:00","LARCENY-FROM VEHICLE",-84.40214,33.74986,18
2014-12-12,"14:30:00","LARCENY-FROM VEHICLE",-84.38601,33.76452,14
2014-12-13,"21:00:00","LARCENY-FROM VEHICLE",-84.36481,33.75076,21
2014-12-12,"19:00:00","LARCENY-FROM VEHICLE",-84.38353,33.78409,19
2014-12-13,"22:00:00","AGG ASSAULT",-84.3701,33.82278,22
2014-12-11,"11:00:00","LARCENY-FROM VEHICLE",-84.38452,33.7572,11
2014-12-12,"16:30:00","LARCENY-FROM VEHICLE",-84.37869,33.77206,16
2014-12-13,"22:30:00","BURGLARY-RESIDENCE",-84.51727,33.66322,22
2014-12-11,"23:00:00","ROBBERY-PEDESTRIAN",-84.49133,33.69234,23
2014-12-13,"10:20:00","BURGLARY-RESIDENCE",-84.39753,33.71412,10
2014-12-13,"9:30:00","LARCENY-NON VEHICLE",-84.43915,33.64047,9
2014-12-12,"16:00:00","LARCENY-NON VEHICLE",-84.44264,33.63915,16
2014-12-13,"0:15:00","AGG ASSAULT",-84.41018,33.7008,0
